datetime,open,high,low,close,volume
2022-05-14 21:44:00,1992.48,2031.82,1986.57,2031.81,27884.2326
2022-05-15 00:18:00,2031.81,2068.4,2022.41,2068.0,55955.0538
2022-05-15 01:31:00,2068.01,2079.4,2035.48,2035.49,24300.6834
2022-05-15 03:25:00,2035.48,2049.54,2007.17,2007.66,29273.5478
2022-05-15 07:00:00,2007.66,2047.36,2000.68,2045.71,52152.2094
2022-05-15 11:27:00,2045.71,2063.42,2018.52,2061.72,78090.8101
2022-05-15 15:36:00,2061.72,2100.0,2053.71,2055.9,114022.6329
2022-05-15 18:44:00,2055.9,2094.85,2048.11,2094.76,59603.099799999996
2022-05-15 20:14:00,2094.77,2136.0,2079.93,2127.18,39586.8097
2022-05-16 01:08:00,2127.18,2167.0,2111.35,2112.24,136552.3283
2022-05-16 03:11:00,2112.25,2116.62,2071.71,2072.05,66393.3307
2022-05-16 06:07:00,2072.05,2082.89,2039.36,2039.8,76178.8751
2022-05-16 07:06:00,2039.79,2046.84,2002.04,2002.59,63057.0662
2022-05-16 10:20:00,2002.59,2040.85,1980.1,2037.2,115932.8873
2022-05-16 12:19:00,2037.2,2052.02,2009.32,2009.53,68203.2385
2022-05-16 12:30:00,2009.54,2060.0,2004.86,2057.85,13519.2326
2022-05-16 13:21:00,2057.85,2060.09,2014.12,2015.77,42315.6198
2022-05-16 14:01:00,2015.76,2033.26,1985.0,1989.4,55932.7258
2022-05-16 16:44:00,1989.41,2028.46,1982.8,1985.9,118729.2576
2022-05-16 18:04:00,1985.82,2029.81,1979.12,2029.81,43329.2911
2022-05-16 21:06:00,2029.8,2048.55,2005.19,2047.77,67080.1998
2022-05-17 03:11:00,2047.77,2066.37,2018.01,2060.3,126296.8018
2022-05-17 09:24:00,2060.29,2098.0,2051.87,2095.73,112365.6982
2022-05-17 13:44:00,2095.73,2122.42,2073.11,2119.96,100960.6738
2022-05-17 14:30:00,2119.95,2122.3,2075.65,2076.77,33599.5234
2022-05-17 18:17:00,2076.78,2077.62,2026.0,2026.33,130410.4849
2022-05-17 19:21:00,2026.33,2056.78,2008.0,2056.62,48728.2784
2022-05-17 21:53:00,2056.61,2087.15,2041.21,2084.55,33773.7762
2022-05-18 01:50:00,2084.56,2110.72,2066.22,2067.49,80212.2001
2022-05-18 04:58:00,2067.49,2073.28,2030.0,2030.43,76256.1552
2022-05-18 12:51:00,2030.43,2052.76,2003.22,2006.73,150335.5583
2022-05-18 15:10:00,2006.72,2007.66,1965.46,1965.92,99394.8703
2022-05-18 16:34:00,1965.92,1977.25,1931.49,1977.08,71662.6045
2022-05-18 19:06:00,1977.25,1993.68,1951.25,1992.77,67978.7484
2022-05-18 20:34:00,1992.77,1993.9,1950.0,1952.82,39264.1278
2022-05-18 23:26:00,1952.81,1974.62,1923.14,1925.49,61279.7084
2022-05-19 01:58:00,1925.49,1946.73,1907.19,1907.43,90831.0704
2022-05-19 02:46:00,1907.43,1953.47,1903.18,1949.62,30805.2296
2022-05-19 09:24:00,1949.62,1973.6,1925.83,1928.07,163132.3585
2022-05-19 11:40:00,1928.07,1956.62,1912.17,1955.36,68655.005
2022-05-19 13:48:00,1955.36,1990.72,1943.95,1947.97,93317.1409
2022-05-19 14:20:00,1947.97,1988.66,1943.14,1988.05,38426.007
2022-05-19 15:24:00,1988.04,2016.7,1967.4,2013.95,50804.8524
2022-05-19 17:50:00,2013.94,2040.39,1995.09,1995.79,106749.4207
2022-05-20 01:32:00,1995.78,2034.1,1990.56,2032.8,155211.0912
2022-05-20 06:30:00,2032.8,2052.94,2007.16,2007.8,84735.1709
2022-05-20 09:55:00,2007.81,2044.44,2001.1,2043.64,59926.0244
2022-05-20 14:20:00,2043.64,2064.0,2016.88,2017.92,126995.4252
2022-05-20 15:03:00,2017.92,2019.61,1972.97,1973.48,42552.5479
2022-05-20 16:19:00,1973.45,1975.93,1931.11,1934.12,74304.092
2022-05-20 19:42:00,1934.12,1967.33,1923.0,1966.04,99904.5739
2022-05-21 07:35:00,1966.05,1983.98,1937.36,1981.31,149169.2719
2022-05-22 09:32:00,1981.32,2000.6,1956.58,1997.37,234998.4379
2022-05-22 15:21:00,1997.38,2037.8,1994.0,1996.31,141065.8476
2022-05-22 22:14:00,1996.31,2034.45,1991.0,2034.07,92944.0588
2022-05-23 07:23:00,2034.07,2063.85,2019.5,2063.48,166393.763
2022-05-23 14:08:00,2063.48,2088.5,2040.86,2041.09,191541.6643
2022-05-23 18:58:00,2041.09,2078.83,2032.11,2032.91,140502.2831
2022-05-23 19:26:00,2032.92,2033.31,1990.22,1990.92,41545.2982
2022-05-23 22:33:00,1990.92,2004.86,1960.0,1960.59,96874.6526
2022-05-24 13:48:00,1960.58,1993.83,1944.0,1944.01,256362.7228
2022-05-24 15:45:00,1944.01,1956.4,1913.02,1955.59,107555.3864
2022-05-24 21:14:00,1955.58,1979.99,1934.9,1977.5,155755.9587
2022-05-25 02:40:00,1977.5,2015.39,1970.0,2014.4,106814.8268
2022-05-25 06:17:00,2014.41,2022.34,1977.03,1979.0,66320.0038
2022-05-25 11:31:00,1978.99,1988.05,1942.3,1947.19,87368.829
2022-05-25 13:36:00,1947.18,1978.42,1934.61,1976.68,59963.6799
